,0,1,2,3,4,5,6,7
0,3.3852689367274427,-0.4319051097724174,2.1433263622038607,5.457167080074816,3.8131617989535562,-0.48328028844174464,2.178189010682799,5.470995862302172
1,1.4708070951234635,3.8707334280728407,5.440371199313119,-0.09723422316484134,1.6209423657772344,4.037434004382903,5.493533500170104,-0.09747708968915894
2,6.133223057815602,0.5163452336402816,0.461174146571745,2.5974204509065615,6.331107734560617,0.8321263161268858,0.5639037932130724,2.8441324870586326
3,-0.4490093622519892,2.229777165104026,6.268067933180687,2.3014311196225865,-0.5793837213199134,2.2317037758239837,6.15317909651653,2.270223423984069
4,4.693369837252327,4.545446821169711,-0.27842590437999964,1.937115404566649,4.867566188235713,4.72301042622112,-0.5727172836476686,1.9314919211432073
5,-0.023837765061706144,1.0581186711366966,3.1725051601272756,6.053266036658337,0.27362719150314796,1.1638967135151876,3.412393917397396,5.986645801932848
6,2.4270923434179643,6.432641419165592,1.0229282375074118,0.14005930494253974,2.3953260644447045,6.399086377950386,1.3238312923731748,-0.02317170464899827
7,2.693034098975555,-0.5025806596723614,2.178866017974339,5.695822800740169,3.315647446690135,-0.3362544384063335,2.2405544520163643,5.658171577953354
8,1.7128205066085203,4.350327798310304,4.965100753797435,-0.31336649133834904,1.8583547593589647,4.41741120424404,5.009706498275892,-0.2083070567021008
9,6.216980372511992,0.3107679539495484,0.6868611412510633,2.854426337783845,6.1985226418339066,0.38862963781774723,0.7761517665202995,2.9192195233265683
10,-0.30036820614690335,2.2656425857399647,6.244394642936149,1.800471098645522,-0.3058940393159669,2.277130657474267,6.37378639162924,1.705832219797051
11,5.21126037602358,4.031145633252695,-0.3746840567404817,2.104945880353651,5.314100708046415,3.936538836220683,-0.6929353293874706,2.1133028179111046
12,-0.2612250437658015,1.483216954316978,3.74001087709496,5.589896721477815,0.2683920900036052,1.3580631674040784,3.791436898038285,5.673832759528736
13,2.520781211156132,6.4221369296648705,0.8274601991235812,0.3607393718091929,2.574944727650847,6.463816564589115,0.8627534571184498,0.24638967952756768
14,2.5842357355056715,-0.5174586270693705,2.2541128111644153,5.9321412876806905,2.500293559218914,-0.41282113287483035,2.2726989983611654,6.001419057962311
15,1.946616138824117,4.747637814098592,4.382907421651398,-0.2875757591207596,1.9698705329391142,4.710249494131556,4.264355990780904,-0.17707564158478598
16,5.880712901944693,0.22642874051765632,1.0823401335089384,3.3642345182858833,5.748841004304764,0.3021838943107341,1.1578279866823087,3.4540916070168084
17,0.08505685217884272,2.5041653874737766,6.2336995278178176,1.2293628034762871,-0.01627121183726775,2.4049292176946233,6.141838105947203,1.393084578526187
18,5.635840534914385,3.356957801616516,-0.36255654220853983,2.174391117743388,5.633154025656389,3.1839412788704187,-0.5336141748092343,2.1996896799287518
19,-0.042209204059694375,1.7189604714080753,4.396410034877378,5.0364543426141015,-0.23991376393839847,1.6952240448763274,4.263381950217282,5.214022335905323
20,2.9543886815345095,6.138865290848743,0.5043102776295567,0.643985897509466,2.858840338919994,6.033050117803483,0.6023031750475666,0.722222113008296
21,1.9687032535872508,-0.14386272345615336,2.3437633558846285,6.006322418066229,1.9914387893318384,-0.13434050216400498,2.3413602235004247,6.08942547421131
22,2.112629705318744,5.157284896809556,3.92251044634062,-0.32330213993046975,2.0793723749691946,5.2530508106382765,3.8191216801337506,-0.5436265366365429
23,5.435922498912298,-0.06881750111818993,1.5397775011790937,3.935872307431474,5.306092682640016,0.007135014448335811,1.4400380311769672,3.8162102115677397
24,0.4686949494687284,2.6748344597271685,6.383352648810269,0.6460504191831791,0.4186614463640676,2.67026184811844,6.117938828540483,0.7452964875088186
25,6.265302881580957,2.2805917299814618,-0.44285922223641366,2.2516218304742304,6.285095369690448,2.0794083001071697,-0.5555844061020029,2.1906089259607353
26,-0.5171988798950916,2.060883919829991,4.923031655070062,4.30130269402283,-0.2826239117301754,1.9733487372683298,4.971425001205737,4.333982854874319
27,3.4242863238676233,6.002700327807245,0.006968606216985577,1.1004287716294525,3.2653684286308002,5.998361721186812,0.1544353624856163,1.1842061091043197
28,1.2056537362784079,0.04233951967201568,2.383332317241138,6.385917771515761,1.215523510635745,-0.1526345982556579,2.2840995707608927,6.408487519364416
29,2.2109523605760364,5.747342465593703,2.986833995693573,-0.47367113781571724,2.2046058579569334,5.741367990141561,2.9004288066499244,-0.4217874155808637
30,5.1382392177246325,-0.0641397184864031,1.8418946318944367,4.508121017544585,4.691259742393033,-0.40214564289450044,1.8015556119051537,4.281014055765303
31,1.0007869333968238,3.1774994766147513,6.051586688829597,0.314931816954023,0.7936246093716006,3.018287088971099,6.1377186205655,0.37658315669508297
32,6.2449417584955675,1.6347725708192866,-0.027834823214447323,2.4532089729730524,6.143635602749077,1.445154573427648,-0.10414818709013898,2.335578740773364
33,-0.4539215925535251,2.1865487920328897,5.5712259610299055,3.582929923716885,-0.5461973408106805,2.1512272646832424,5.413473006221412,3.3543992399166123
34,4.121258119504557,5.171343101424562,-0.07011152967406598,1.6783309919822136,4.222435856392881,5.523826023059877,-0.3728763065076218,1.6532771068623955
35,0.36683161257283226,0.48265337661984475,2.5917528131069187,6.41341149164076,0.5875764785459053,0.5406057080175631,2.7656858578158685,6.48906054690221
36,2.2987137144297445,6.136592309045899,2.0378872876301832,-0.4722824292408599,2.242139917494056,6.230658206441957,1.9137058621603706,-0.23823531330558123
37,4.132451488313853,-0.48477590225553996,2.085039937419107,5.357481646652724,4.018667194196906,-0.6581706697416274,2.1166215251316975,5.1863889572077655
38,1.3726679931380819,3.5649990836875314,5.4619028181322,0.2881057550593523,1.295752877032084,3.6524943611999157,5.426909109876094,0.05745313232155479
39,6.355526139378712,0.8453606988442084,0.30118144500500077,2.566038592913032,6.26627410574559,1.0642413974190494,0.25221175840091853,2.5825204799879242
40,-0.3074385990482576,2.270622745623987,5.795816407351023,2.5478578950496433,-0.19826978558650943,2.3039821907426647,5.830833248030575,2.6930666456766557
41,4.903194814619628,4.587401817342104,-0.5093778001611822,1.942688834526397,4.733412902933014,4.783929694906032,-0.31033430923655747,1.9618079742299326
42,0.38927414459206355,1.0491813000217727,3.346985204016687,6.121626735113342,0.05207676485421401,1.1782984057905515,3.322012789638739,5.854758779743361
43,2.3616968568546346,6.324220288689631,1.1052716947629957,0.03275670733897757,2.3426406643487727,6.442748449343487,1.401256241974112,-0.12153765948979953
44,3.3180154633413905,-0.5456329126124313,2.174181790585415,5.638116925008934,3.2544481149735485,-0.38409096810987386,2.2103527879270026,5.664116542987572
45,1.764741394525347,4.371391707985077,4.754805211104596,-0.10212445321630306,1.7271671846471706,4.263433581073772,5.387716076801437,-0.22595805549514691
46,6.135272697609367,0.3081370513669674,0.6578679262426802,2.7978035400700225,6.249143396712352,0.4005431031930129,0.8586783236096754,2.9730110455133074
47,-0.3390050470925259,2.342317897719225,6.116071868473107,1.5532959404873483,-0.04829507646494772,2.338703928340276,6.109526650178096,2.0806630082510673
48,5.362896559401558,3.583740578230586,-0.5178303111737711,2.0841059055296234,5.214140753326178,3.8516729143982555,-0.312375850517564,2.164563901321913
49,0.10035823056843521,1.4841848469645889,3.9274739031373516,5.2927507706310815,-0.14962089738065573,1.561743426845369,3.916317788199989,5.107462445996084
50,2.7974417407739995,6.288224535523511,0.5102303845292419,0.5666512699851292,2.707326388345131,6.171204695314861,0.9466237327351925,0.49636967742410754
